[2026-08-29 00:37:53] [INFO   ] [TBCollector] Account 'Cash BR' found -> matched 'cash br' (Score: 1.00) at (879, 554).
[2026-08-29 00:37:53] [INFO   ] [TBCollector] Clicking account entry at (879, 554)...
[2026-08-29 00:37:57] [INFO   ] [TBCollector] Clicked progress confirmation button at (1058, 644).
[2026-08-29 00:37:57] [INFO   ] [TBCollector] Waiting 20.0s for account switch to complete...
[2026-08-29 00:38:18] [INFO   ] [TBCollector] Window 'Total Battle' activated and maximized.
[2026-08-29 00:38:18] [INFO   ] [TBCollector] Waiting up to 15.0s to detect and close any store popups...
[2026-08-29 00:38:18] [INFO   ] [TBCollector] Store screen detected. Looking for 'X' button to close it...
[2026-08-29 00:38:20] [INFO   ] [TBCollector] Store popup closed by clicking 'X' at (1870, 118).
[2026-08-29 00:38:21] [INFO   ] [TBCollector] Checking active account in area (711, 106, 931, 126) -> Detected: '| Cash BR' (Clean: '| cash br'), Target: 'Cash BR' (Clean: 'cash br')
[2026-08-29 00:38:21] [INFO   ] [TBCollector] Account 'Cash BR' active check: True
[2026-08-29 00:38:21] [INFO   ] [TBCollector] Connecting to database for account 'Cash BR'...
[2026-08-29 00:38:22] [INFO   ] [TBCollector] Successfully connected to database 'chestcounteruni' for account 'Cash BR'.
[2026-08-29 00:38:22] [INFO   ] [TBCollector] Opening Clan Gifts menu...
[2026-08-29 00:38:24] [INFO   ] [TBCollector] Clan Gifts menu opened.
[2026-08-29 00:38:24] [INFO   ] [TBCollector] Beginning chest collection loop in tab: 'Gifts'...
[2026-08-29 00:38:25] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:25] [INFO   ] [TBCollector] Chest collected -> Name: 'Abandoned Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:26] [INFO   ] [TBCollector] Chest collected -> Name: 'Cobalt Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:27] [INFO   ] [TBCollector] Chest collected -> Name: 'Chest of the Cursed', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:27] [INFO   ] [TBCollector] Chest collected -> Name: 'Cobalt Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:28] [INFO   ] [TBCollector] Chest collected -> Name: 'Cobalt Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:29] [INFO   ] [TBCollector] Chest collected -> Name: 'Chest of the Cursed', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:29] [INFO   ] [TBCollector] Chest collected -> Name: 'Priest’s Chest', Player: 'LINDA', Source: 'Level 35 epic Crypt'
[2026-08-29 00:38:30] [INFO   ] [TBCollector] Chest collected -> Name: 'Scorpion Chest', Player: 'LINDA', Source: 'Level 25 epic Crypt'
[2026-08-29 00:38:31] [INFO   ] [TBCollector] Chest collected -> Name: 'Scorpion Chest', Player: 'LINDA', Source: 'Level 25 epic Crypt'
[2026-08-29 00:38:31] [INFO   ] [TBCollector] Chest collected -> Name: 'House of Horrors Chest', Player: 'LINDA', Source: 'Level 25 epic Crypt'
[2026-08-29 00:38:32] [INFO   ] [TBCollector] Chest collected -> Name: 'Elven Citadel Chest', Player: 'SIRIUS', Source: 'Level 30 Citadel'
[2026-08-29 00:38:33] [INFO   ] [TBCollector] Chest collected -> Name: 'Elven Citadel Chest', Player: 'SIRIUS', Source: 'Level 30 Citadel'
[2026-08-29 00:38:34] [INFO   ] [TBCollector] Chest collected -> Name: 'Elven Citadel Chest', Player: 'SIRIUS', Source: 'Level 30 Citadel'
[2026-08-29 00:38:34] [INFO   ] [TBCollector] Chest collected -> Name: 'Elven Citadel Chest', Player: 'SIRIUS', Source: 'Level 30 Citadel'
[2026-08-29 00:38:35] [INFO   ] [TBCollector] Chest collected -> Name: 'Elven Citadel Chest', Player: 'SIRIUS', Source: 'Level 30 Citadel'
[2026-08-29 00:38:36] [INFO   ] [TBCollector] No more 'Open' buttons detected in tab 'Gifts'.
[2026-08-29 00:38:36] [INFO   ] [TBCollector] Tab 'Gifts' finished: 16 collected, 0 incomplete.
[2026-08-29 00:38:36] [INFO   ] [TBCollector] Switching to 'Triumphal Gifts' tab at (1055, 285)...
[2026-08-29 00:38:37] [INFO   ] [TBCollector] Beginning chest collection loop in tab: 'Triumphal Gifts'...
[2026-08-29 00:38:37] [INFO   ] [TBCollector] No more 'Open' buttons detected in tab 'Triumphal Gifts'.
[2026-08-29 00:38:37] [INFO   ] [TBCollector] Tab 'Triumphal Gifts' finished: 0 collected, 0 incomplete.
[2026-08-29 00:38:37] [INFO   ] [TBCollector] Switching back to standard 'Gifts' tab at (805, 285)...
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Database connection closed for 'Cash BR'.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Summary for 'Cash BR': 16 total chests collected (16 Gifts + 0 Triumphal Gifts), 0 incomplete/errors.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Completed collection for 'Cash BR'.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] ==================================================
[2026-08-29 00:38:38] [INFO   ] [TBCollector] ALL ACCOUNTS FINISHED: 112 collected, 0 incomplete/errors.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] ==================================================
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Window 'Total Battle' closed.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Game closed.
[2026-08-29 00:38:38] [INFO   ] [TBCollector] Execution finished at 2026-08-29 00:38:38 (Duration: 0:02:54.918815)
